pair_id,src_ip,dst_ip,flow_count,beacon_confidence,duration_std,uncommon_port_hits,avg_total_bytes,off_hour_connections,priority_score
10.0.1.123→52.117.49.45,10.0.1.123,52.117.49.45,7,0.0,3.8829,6,233166.86,1,3
10.0.1.123→52.33.200.192,10.0.1.123,52.33.200.192,7,0.0,8.2019,5,37678.29,5,3
10.0.1.123→52.48.103.109,10.0.1.123,52.48.103.109,7,0.0,4.117,4,303084.0,6,3
10.0.1.12→52.160.200.17,10.0.1.12,52.160.200.17,10,0.0,10.2221,5,53117.0,3,3
10.0.1.120→52.128.244.174,10.0.1.120,52.128.244.174,3,0.0,0.3808,2,117358.67,0,3
10.0.1.120→52.133.65.155,10.0.1.120,52.133.65.155,10,0.0,2.4284,5,109449.1,2,3
10.0.3.92→52.134.84.162,10.0.3.92,52.134.84.162,10,0.0,4.5053,7,94913.6,3,3
10.0.3.9→52.163.245.96,10.0.3.9,52.163.245.96,3,0.0,0.3152,2,18362.0,1,3
10.0.3.9→52.185.69.232,10.0.3.9,52.185.69.232,9,0.0,5.7625,4,143100.11,4,3
10.0.3.9→52.19.247.51,10.0.3.9,52.19.247.51,9,0.0,12.0677,7,61615.22,5,3
10.0.3.90→52.139.72.252,10.0.3.90,52.139.72.252,9,0.0,3.7009,6,62879.44,3,3
10.0.3.90→52.143.146.240,10.0.3.90,52.143.146.240,12,0.0,0.6056,9,49243.75,4,3
192.168.1.9→52.214.107.150,192.168.1.9,52.214.107.150,7,0.0,0.6353,5,288039.86,5,3
192.168.1.9→52.88.13.186,192.168.1.9,52.88.13.186,7,0.0,1.8499,6,124668.29,1,3
10.0.1.121→52.139.72.252,10.0.1.121,52.139.72.252,12,0.0,3.0801,9,54031.33,3,3
10.0.1.121→52.160.200.17,10.0.1.121,52.160.200.17,3,0.0,0.1935,2,83762.0,0,3
10.0.1.121→52.32.245.196,10.0.1.121,52.32.245.196,10,0.0,2.5177,5,155028.0,3,3
10.0.1.122→52.128.244.174,10.0.1.122,52.128.244.174,4,0.0,0.2982,3,21694.5,4,3
10.0.1.122→52.224.115.122,10.0.1.122,52.224.115.122,8,0.0,13.8599,6,107462.88,1,3
10.0.3.84→52.97.123.59,10.0.3.84,52.97.123.59,3,0.0,0.1317,2,42932.67,2,3
10.0.3.85→52.148.111.138,10.0.3.85,52.148.111.138,9,0.0,2.0945,8,42044.22,2,3
10.0.3.85→52.94.10.111,10.0.3.85,52.94.10.111,8,0.0,2.5617,5,41080.88,6,3
10.0.3.86→52.123.82.136,10.0.3.86,52.123.82.136,7,0.0,2.6098,4,135066.0,2,3
10.0.3.86→52.157.153.194,10.0.3.86,52.157.153.194,10,0.0,17.598,6,106389.8,4,3
10.0.3.86→52.214.107.150,10.0.3.86,52.214.107.150,5,0.0,1.5053,2,39272.2,4,3
10.0.3.86→52.220.160.138,10.0.3.86,52.220.160.138,3,0.0,0.1374,1,31008.33,3,3
10.0.3.82→52.98.120.54,10.0.3.82,52.98.120.54,6,0.0,7.4721,5,349082.17,2,3
192.168.1.120→52.221.39.114,192.168.1.120,52.221.39.114,3,0.0,11.2673,3,122476.67,1,3
10.0.1.124→52.143.146.240,10.0.1.124,52.143.146.240,3,0.0,0.4763,3,55435.67,3,3
10.0.1.124→52.155.94.39,10.0.1.124,52.155.94.39,3,0.0,0.0883,2,2242.67,2,3
10.0.1.124→52.8.74.82,10.0.1.124,52.8.74.82,4,0.0,3.5775,2,179413.25,3,3
10.0.1.124→52.98.120.54,10.0.1.124,52.98.120.54,3,0.0,0.1581,2,8589.33,2,3
10.0.1.125→52.101.146.63,10.0.1.125,52.101.146.63,4,0.0,6.1081,2,63762.0,4,3
10.0.3.82→52.216.254.66,10.0.3.82,52.216.254.66,3,0.0,0.2342,3,20078.0,1,3
10.0.3.83→52.123.82.136,10.0.3.83,52.123.82.136,6,0.0,46.3514,6,68775.5,2,3
10.0.3.83→52.154.209.186,10.0.3.83,52.154.209.186,9,0.0,13.0632,6,230970.44,2,3
10.0.3.83→52.93.117.242,10.0.3.83,52.93.117.242,5,0.0,21.248,3,91170.8,1,3
10.0.3.84→52.123.82.136,10.0.3.84,52.123.82.136,5,0.0,3.2034,4,127091.6,3,3
10.0.3.84→52.235.62.247,10.0.3.84,52.235.62.247,10,0.0,49.5221,3,45566.7,2,3
10.0.3.84→52.28.159.175,10.0.3.84,52.28.159.175,9,0.0,1.6115,4,251296.44,3,3
10.0.3.84→52.43.33.26,10.0.3.84,52.43.33.26,6,0.0,2.1997,3,48846.17,3,3
192.168.1.121→52.43.33.26,192.168.1.121,52.43.33.26,4,0.0,0.5891,4,189166.5,1,3
192.168.1.121→52.45.97.168,192.168.1.121,52.45.97.168,6,0.0,0.5003,2,229087.5,1,3
10.0.1.120→52.171.189.219,10.0.1.120,52.171.189.219,3,0.0,0.1509,2,8900.0,1,3
10.0.3.8→52.229.178.142,10.0.3.8,52.229.178.142,11,0.029,7.2996,8,158691.0,4,3
10.0.3.8→52.48.103.109,10.0.3.8,52.48.103.109,8,0.0,6.8711,6,159797.25,1,3
10.0.3.80→52.240.188.130,10.0.3.80,52.240.188.130,3,0.0,14.1361,2,158233.67,1,3
10.0.3.80→52.241.123.10,10.0.3.80,52.241.123.10,11,0.0695,1.0964,7,50547.36,1,3
10.0.1.128→52.229.178.142,10.0.1.128,52.229.178.142,3,0.0,3.0466,2,345711.0,2,3
10.0.1.128→52.81.56.180,10.0.1.128,52.81.56.180,7,0.0,6.2113,4,171669.0,3,3
10.0.1.125→52.192.221.104,10.0.1.125,52.192.221.104,12,0.0,6.47,10,136206.17,5,3
10.0.1.125→52.26.80.173,10.0.1.125,52.26.80.173,12,0.0131,10.2145,8,34248.58,3,3
10.0.1.126→52.169.198.16,10.0.1.126,52.169.198.16,11,0.0,19.269,8,48852.73,1,3
192.168.1.122→52.121.235.85,192.168.1.122,52.121.235.85,8,0.0,7.8295,6,41647.62,1,3
192.168.1.122→52.176.94.211,192.168.1.122,52.176.94.211,8,0.0,1.0453,6,194097.25,2,3
192.168.1.122→52.235.117.1,192.168.1.122,52.235.117.1,4,0.0,0.2496,2,15360.25,1,3
192.168.1.123→52.0.241.24,192.168.1.123,52.0.241.24,9,0.0,31.693,6,81851.44,3,3
10.0.1.122→52.33.200.192,10.0.1.122,52.33.200.192,7,0.0,19.9789,6,102952.43,1,3
10.0.1.126→52.192.221.104,10.0.1.126,52.192.221.104,12,0.0,4.6256,7,191523.58,3,3
10.0.1.126→52.201.72.99,10.0.1.126,52.201.72.99,9,0.0,10.3802,6,76554.11,5,3
10.0.1.127→52.239.190.50,10.0.1.127,52.239.190.50,3,0.0,0.5314,1,93136.67,2,3
10.0.1.127→52.30.169.56,10.0.1.127,52.30.169.56,9,0.0,2.3678,7,177315.33,2,3
10.0.1.128→52.134.84.162,10.0.1.128,52.134.84.162,9,0.0,9.7196,6,47572.11,2,3
10.0.1.128→52.148.111.138,10.0.1.128,52.148.111.138,5,0.0,23.7359,2,43850.6,1,3
10.0.1.128→52.174.33.8,10.0.1.128,52.174.33.8,4,0.0,12.2381,3,98701.25,2,3
192.168.1.123→52.123.82.136,192.168.1.123,52.123.82.136,9,0.0,0.7816,5,67105.11,2,3
192.168.1.123→52.185.69.232,192.168.1.123,52.185.69.232,7,0.0,0.8204,3,150835.29,1,3
192.168.1.123→52.210.80.58,192.168.1.123,52.210.80.58,7,0.0,13.5097,5,290366.57,1,3
192.168.1.124→52.82.73.198,192.168.1.124,52.82.73.198,7,0.0,15.7097,5,102184.43,4,3
192.168.1.124→52.87.90.12,192.168.1.124,52.87.90.12,3,0.0,1.0622,2,119644.33,3,3
192.168.1.125→52.148.111.138,192.168.1.125,52.148.111.138,9,0.0,7.9501,6,217184.33,4,3
10.0.3.77→52.240.188.130,10.0.3.77,52.240.188.130,3,0.0,10.0455,3,194876.0,3,3
10.0.3.77→52.81.60.195,10.0.3.77,52.81.60.195,9,0.0,0.6033,6,130413.78,4,3
10.0.3.78→52.166.83.171,10.0.3.78,52.166.83.171,6,0.0,8.1109,3,272041.67,3,3
10.0.3.8→52.185.69.232,10.0.3.8,52.185.69.232,7,0.0,0.9852,2,60361.29,2,3
10.0.3.79→52.154.51.29,10.0.3.79,52.154.51.29,3,0.0,16.4633,3,181439.0,2,3
10.0.3.75→52.64.251.121,10.0.3.75,52.64.251.121,11,0.0,0.8921,9,45530.18,3,3
10.0.3.76→52.101.146.63,10.0.3.76,52.101.146.63,10,0.0,6.8163,8,24564.4,5,3
192.168.1.87→52.87.62.4,192.168.1.87,52.87.62.4,10,0.0535,7.3084,4,100927.7,4,3
192.168.1.88→52.241.123.10,192.168.1.88,52.241.123.10,7,0.0,3.2768,2,296749.86,1,3
192.168.1.89→52.196.32.13,192.168.1.89,52.196.32.13,7,0.0,23.7489,6,57218.86,1,3
192.168.1.89→52.57.181.115,192.168.1.89,52.57.181.115,5,0.0,1.8813,5,160002.2,1,3
192.168.1.89→52.76.232.41,192.168.1.89,52.76.232.41,7,0.0,21.1434,4,64297.43,3,3
10.0.1.129→52.138.139.18,10.0.1.129,52.138.139.18,3,0.0,0.3469,2,34756.0,1,3
10.0.1.13→52.32.188.192,10.0.1.13,52.32.188.192,5,0.0,0.1225,4,14794.0,3,3
10.0.1.13→52.39.184.95,10.0.1.13,52.39.184.95,4,0.0,6.8827,3,128467.75,1,3
10.0.1.130→52.129.71.22,10.0.1.130,52.129.71.22,3,0.0,0.1427,1,96914.33,0,3
10.0.1.126→52.236.48.89,10.0.1.126,52.236.48.89,3,0.0,0.2843,1,3239.67,1,3
10.0.1.127→52.182.151.72,10.0.1.127,52.182.151.72,11,0.0,3.468,8,67648.82,2,3
10.0.1.130→52.8.74.82,10.0.1.130,52.8.74.82,7,0.0,11.8661,6,94700.0,1,3
10.0.1.131→52.196.32.13,10.0.1.131,52.196.32.13,9,0.0,2.9752,8,193907.0,6,3
10.0.1.131→52.3.1.64,10.0.1.131,52.3.1.64,10,0.0,15.4376,8,35777.6,2,3
10.0.1.131→52.53.67.60,10.0.1.131,52.53.67.60,3,0.0,0.2729,1,20854.33,3,3
10.0.1.131→52.94.90.56,10.0.1.131,52.94.90.56,5,0.0,57.823,3,40729.0,3,3
10.0.3.76→52.154.209.186,10.0.3.76,52.154.209.186,8,0.0,4.0662,4,132333.38,4,3
10.0.3.76→52.227.82.31,10.0.3.76,52.227.82.31,7,0.0,9.4664,3,38479.14,1,3
10.0.3.77→52.134.84.162,10.0.3.77,52.134.84.162,12,0.0,2.248,8,80874.5,4,3
10.0.3.73→52.31.1.167,10.0.3.73,52.31.1.167,3,0.0,1.6133,2,82329.67,1,3
10.0.3.73→52.33.200.192,10.0.3.73,52.33.200.192,3,0.0,0.4325,3,27782.67,1,3
10.0.3.74→52.166.83.171,10.0.3.74,52.166.83.171,9,0.0,1.6751,7,129841.0,4,3
10.0.3.74→52.75.141.226,10.0.3.74,52.75.141.226,3,0.0,0.0727,2,19555.67,1,3
10.0.3.75→52.159.90.10,10.0.3.75,52.159.90.10,8,0.0,3.5275,2,49806.62,2,3
10.0.3.78→52.219.23.155,10.0.3.78,52.219.23.155,6,0.0,13.848,5,34706.17,5,3
10.0.3.79→52.143.143.211,10.0.3.79,52.143.143.211,3,0.0,0.468,1,14029.0,2,3
10.0.1.135→52.3.1.64,10.0.1.135,52.3.1.64,9,0.0,11.4828,4,41869.56,2,3
10.0.1.132→52.167.244.25,10.0.1.132,52.167.244.25,13,0.0,10.7031,10,53431.77,4,3
10.0.1.132→52.229.178.142,10.0.1.132,52.229.178.142,4,0.0,0.3909,4,75242.75,0,3
10.0.1.133→52.30.169.56,10.0.1.133,52.30.169.56,4,0.0,0.1437,2,6562.25,1,3
10.0.3.75→52.229.178.142,10.0.3.75,52.229.178.142,4,0.0,31.1819,1,119907.0,4,3
10.0.3.71→52.80.175.120,10.0.3.71,52.80.175.120,10,0.0,4.7367,8,212958.6,3,3
10.0.3.72→52.32.158.89,10.0.3.72,52.32.158.89,5,0.0,3.1519,4,422048.4,3,3
10.0.3.72→52.73.224.227,10.0.3.72,52.73.224.227,3,0.0,0.1864,2,118241.0,0,3
10.0.3.72→52.96.212.92,10.0.3.72,52.96.212.92,9,0.0,5.3318,3,39421.56,2,3
10.0.3.73→52.162.2.26,10.0.3.73,52.162.2.26,3,0.0,0.0998,2,116441.67,0,3
192.168.1.125→52.157.153.194,192.168.1.125,52.157.153.194,3,0.0,0.4997,3,14971.0,3,3
10.0.1.130→52.177.52.176,10.0.1.130,52.177.52.176,7,0.0,5.5481,2,89986.71,3,3
10.0.3.65→52.207.69.39,10.0.3.65,52.207.69.39,4,0.0,0.3907,1,7106.5,2,3
10.0.3.70→52.76.232.41,10.0.3.70,52.76.232.41,3,0.0,5.4404,2,105792.33,2,3
10.0.3.71→52.140.174.236,10.0.3.71,52.140.174.236,3,0.0,0.4094,2,16165.0,2,3
10.0.3.71→52.21.223.241,10.0.3.71,52.21.223.241,3,0.0,0.171,1,2595.33,2,3
10.0.3.69→52.32.158.89,10.0.3.69,52.32.158.89,3,0.0,0.1044,2,42545.67,2,3
10.0.3.69→52.67.61.32,10.0.3.69,52.67.61.32,11,0.0,9.5772,7,30556.91,5,3
10.0.3.69→52.83.248.181,10.0.3.69,52.83.248.181,4,0.0,9.214,1,68190.25,1,3
10.0.1.133→52.88.101.137,10.0.1.133,52.88.101.137,3,0.0,0.0883,3,288011.67,0,3
10.0.1.134→52.192.221.104,10.0.1.134,52.192.221.104,3,0.0,5.0303,2,54124.33,1,3
10.0.1.134→52.201.72.99,10.0.1.134,52.201.72.99,7,0.0,2.5418,5,67676.57,1,3
192.168.1.126→52.216.227.179,192.168.1.126,52.216.227.179,3,0.0,5.726,2,78465.33,2,3
192.168.1.127→52.125.177.168,192.168.1.127,52.125.177.168,3,0.0,0.4717,3,9302.0,1,3
192.168.1.127→52.133.65.155,192.168.1.127,52.133.65.155,11,0.0,3.7353,9,36841.18,1,3
10.0.3.70→52.39.184.95,10.0.3.70,52.39.184.95,7,0.0,17.9416,5,65300.71,4,3
10.0.3.63→52.143.143.211,10.0.3.63,52.143.143.211,4,0.0,0.3698,2,9027.75,1,3
10.0.3.63→52.75.205.84,10.0.3.63,52.75.205.84,3,0.0,5.9505,1,266892.0,2,3
10.0.3.64→52.43.33.26,10.0.3.64,52.43.33.26,8,0.0,4.2958,7,65991.12,4,3
10.0.3.64→52.43.87.64,10.0.3.64,52.43.87.64,10,0.0,19.4741,5,224755.9,4,3
10.0.3.65→52.45.97.168,10.0.3.65,52.45.97.168,11,0.0,5.3258,7,174431.18,6,3
10.0.3.65→52.67.61.32,10.0.3.65,52.67.61.32,4,0.0,0.327,4,9080.75,1,3
10.0.1.135→52.157.153.194,10.0.1.135,52.157.153.194,3,0.0,16.1647,2,515053.67,3,3
10.0.1.139→52.133.65.155,10.0.1.139,52.133.65.155,7,0.0,28.9547,6,54524.71,4,3
192.168.1.85→52.62.161.110,192.168.1.85,52.62.161.110,3,0.0,0.6706,2,80271.33,3,3
192.168.1.128→52.13.106.232,192.168.1.128,52.13.106.232,3,0.0,7.1691,3,68173.33,3,3
10.0.3.7→52.31.1.167,10.0.3.7,52.31.1.167,9,0.0,2.1944,7,55363.22,4,3
10.0.3.67→52.0.241.24,10.0.3.67,52.0.241.24,12,0.0,4.483,6,39700.17,4,3
10.0.3.67→52.192.221.104,10.0.3.67,52.192.221.104,10,0.0,11.7359,7,57687.5,4,3
10.0.3.67→52.3.1.64,10.0.3.67,52.3.1.64,4,0.0,1.7137,4,505379.0,3,3
10.0.3.67→52.96.212.92,10.0.3.67,52.96.212.92,6,0.0,0.7586,5,277246.5,2,3
10.0.3.68→52.64.101.90,10.0.3.68,52.64.101.90,3,0.0,4.8337,3,63425.67,1,3
192.168.1.82→52.62.117.113,192.168.1.82,52.62.117.113,7,0.0,6.1674,5,76029.29,2,3
192.168.1.83→52.208.131.213,192.168.1.83,52.208.131.213,4,0.0,0.1778,3,2811.5,1,3
192.168.1.83→52.227.96.208,192.168.1.83,52.227.96.208,9,0.0,38.2422,6,52847.11,3,3
10.0.1.138→52.44.85.247,10.0.1.138,52.44.85.247,12,0.0,2.8384,6,38044.0,5,3
10.0.3.64→52.64.251.121,10.0.3.64,52.64.251.121,7,0.0,2.8519,7,46369.43,1,3
192.168.1.24→52.185.82.221,192.168.1.24,52.185.82.221,9,0.0,4.2638,6,30850.22,2,3
10.0.3.65→52.171.189.219,10.0.3.65,52.171.189.219,3,0.0,0.5906,2,331997.33,1,3
10.0.3.61→52.68.177.170,10.0.3.61,52.68.177.170,13,0.0,4.3612,9,55502.15,4,3
10.0.3.61→52.76.232.41,10.0.3.61,52.76.232.41,5,0.0,0.4082,2,18212.2,1,3
10.0.3.62→52.227.82.31,10.0.3.62,52.227.82.31,6,0.0,36.7147,5,213108.17,4,3
10.0.3.62→52.239.190.50,10.0.3.62,52.239.190.50,8,0.0,11.5979,6,97193.62,2,3
10.0.3.62→52.36.7.21,10.0.3.62,52.36.7.21,7,0.0,8.474,4,220970.29,2,3
10.0.3.62→52.71.2.187,10.0.3.62,52.71.2.187,3,0.0,26.4044,2,107099.33,1,3
192.168.1.129→52.74.193.127,192.168.1.129,52.74.193.127,3,0.0,0.2242,1,6109.0,1,3
192.168.1.128→52.253.119.40,192.168.1.128,52.253.119.40,12,0.0,1.2837,8,72629.67,3,3
10.0.1.142→52.136.236.42,10.0.1.142,52.136.236.42,3,0.0,34.1869,3,161651.33,2,3
10.0.1.139→52.62.161.110,10.0.1.139,52.62.161.110,7,0.0,2.9292,5,328338.71,2,3
10.0.1.14→52.174.33.8,10.0.1.14,52.174.33.8,8,0.0,13.0153,6,83191.88,2,3
10.0.1.14→52.64.251.121,10.0.1.14,52.64.251.121,3,0.0,0.6059,3,58201.0,1,3
10.0.1.14→52.77.82.17,10.0.1.14,52.77.82.17,5,0.0,0.7506,3,137854.6,4,3
10.0.1.14→52.82.73.198,10.0.1.14,52.82.73.198,8,0.0,6.2365,4,180161.88,3,3
192.168.1.129→52.8.0.126,192.168.1.129,52.8.0.126,9,0.0,1.928,4,90439.0,1,3
192.168.1.13→52.157.153.194,192.168.1.13,52.157.153.194,9,0.0,9.0001,8,42680.33,3,3
192.168.1.130→52.0.254.206,192.168.1.130,52.0.254.206,8,0.0,1.6414,5,91863.5,2,3
192.168.1.130→52.146.84.103,192.168.1.130,52.146.84.103,3,0.0,0.2838,1,11720.0,1,3
10.0.3.60→52.125.177.168,10.0.3.60,52.125.177.168,9,0.0,6.8237,5,207142.33,5,3
10.0.3.60→52.253.119.40,10.0.3.60,52.253.119.40,5,0.0,16.8731,3,57538.8,1,3
10.0.3.60→52.39.184.95,10.0.3.60,52.39.184.95,8,0.0,1.3395,6,74857.5,2,3
10.0.3.60→52.67.46.173,10.0.3.60,52.67.46.173,3,0.0,2.7421,2,594374.0,2,3
192.168.1.81→52.157.153.194,192.168.1.81,52.157.153.194,10,0.0,10.6949,7,186944.9,7,3
10.0.3.57→52.81.60.195,10.0.3.57,52.81.60.195,3,0.0,0.209,3,17741.67,1,3
10.0.3.58→52.139.72.252,10.0.3.58,52.139.72.252,3,0.0,0.2259,3,25391.0,1,3
10.0.3.58→52.46.218.32,10.0.3.58,52.46.218.32,9,0.0,2.9637,7,66058.89,7,3
10.0.1.140→52.50.76.131,10.0.1.140,52.50.76.131,9,0.0,12.1839,8,90017.11,1,3
10.0.1.140→52.60.11.135,10.0.1.140,52.60.11.135,7,0.0,0.8858,5,75934.71,2,3
10.0.1.141→52.164.235.44,10.0.1.141,52.164.235.44,7,0.0,8.7854,4,122981.57,3,3
10.0.3.56→52.29.3.76,10.0.3.56,52.29.3.76,8,0.0,4.4194,5,97161.25,5,3
10.0.3.61→52.159.90.10,10.0.3.61,52.159.90.10,6,0.0,0.7215,5,76205.83,2,3
10.0.3.61→52.176.238.203,10.0.3.61,52.176.238.203,3,0.0,0.6993,1,53363.67,1,3
10.0.3.6→52.229.178.142,10.0.3.6,52.229.178.142,8,0.0,0.991,7,33394.25,2,3
10.0.3.6→52.235.62.247,10.0.3.6,52.235.62.247,6,0.0,10.1414,3,233603.0,3,3
10.0.1.141→52.50.76.131,10.0.1.141,52.50.76.131,9,0.0,1.0493,6,115999.56,4,3
10.0.3.57→52.158.75.62,10.0.3.57,52.158.75.62,5,0.0,1.8747,2,55977.0,1,3
10.0.3.57→52.159.90.10,10.0.3.57,52.159.90.10,3,0.0,11.6972,2,150511.33,2,3
192.168.1.130→52.220.176.136,192.168.1.130,52.220.176.136,9,0.0,20.5384,8,85302.0,4,3
10.0.1.141→52.201.72.99,10.0.1.141,52.201.72.99,4,0.0,5.2542,2,199134.0,2,3
10.0.1.144→52.7.235.177,10.0.1.144,52.7.235.177,12,0.0,3.3031,5,194193.92,6,3
10.0.1.145→52.129.71.22,10.0.1.145,52.129.71.22,13,0.0,2.6449,9,25249.38,7,3
10.0.1.145→52.235.108.193,10.0.1.145,52.235.108.193,8,0.0,1.4346,2,253083.62,1,3
10.0.1.142→52.219.227.101,10.0.1.142,52.219.227.101,10,0.0,4.1535,7,220441.0,4,3
192.168.1.130→52.253.119.40,192.168.1.130,52.253.119.40,6,0.0,9.4734,4,147492.33,4,3
10.0.3.6→52.83.248.181,10.0.3.6,52.83.248.181,6,0.0,19.3709,4,219682.67,2,3
10.0.3.57→52.35.45.71,10.0.3.57,52.35.45.71,9,0.0,9.0963,6,42642.44,4,3
10.0.3.57→52.43.170.188,10.0.3.57,52.43.170.188,10,0.0,2.6152,3,38323.5,1,3
10.0.3.57→52.57.189.101,10.0.3.57,52.57.189.101,9,0.0,1.0284,6,208697.67,3,3
10.0.3.57→52.60.11.135,10.0.3.57,52.60.11.135,9,0.0,2.1459,7,58737.78,1,3
10.0.3.57→52.64.101.90,10.0.3.57,52.64.101.90,3,0.0,1.8008,1,273943.0,1,3
10.0.3.57→52.71.2.187,10.0.3.57,52.71.2.187,12,0.0,2.6681,7,104897.75,4,3
10.0.3.53→52.192.87.108,10.0.3.53,52.192.87.108,10,0.0,4.7456,5,123814.9,3,3
10.0.3.53→52.30.169.56,10.0.3.53,52.30.169.56,10,0.0,5.0873,5,53750.3,4,3
10.0.1.142→52.96.85.229,10.0.1.142,52.96.85.229,9,0.0,2.6786,7,231966.11,3,3
192.168.1.80→52.164.235.44,192.168.1.80,52.164.235.44,9,0.0,13.8608,3,192131.44,2,3
192.168.1.80→52.177.52.176,192.168.1.80,52.177.52.176,3,0.0,0.2518,3,152664.33,0,3
10.0.1.144→52.188.223.168,10.0.1.144,52.188.223.168,3,0.0,0.1663,1,2491.67,2,3
10.0.1.144→52.216.254.66,10.0.1.144,52.216.254.66,7,0.0,6.2635,4,220379.29,2,3
192.168.1.131→52.163.245.96,192.168.1.131,52.163.245.96,3,0.0,0.0827,2,26243.0,1,3
10.0.3.54→52.157.153.194,10.0.3.54,52.157.153.194,10,0.054,3.6806,5,40944.7,5,3
10.0.3.55→52.138.139.18,10.0.3.55,52.138.139.18,3,0.0,0.1335,2,9784.67,1,3
10.0.3.55→52.180.116.96,10.0.3.55,52.180.116.96,3,0.0,13.9255,1,75099.0,1,3
10.0.3.55→52.188.223.168,10.0.3.55,52.188.223.168,7,0.0,24.4522,5,39909.57,5,3
10.0.3.56→52.33.200.192,10.0.3.56,52.33.200.192,7,0.0,13.5187,5,56479.43,1,3
10.0.3.56→52.92.2.15,10.0.3.56,52.92.2.15,6,0.0,48.7552,5,70003.0,2,3
10.0.3.57→52.154.209.186,10.0.3.57,52.154.209.186,11,0.0,1.6316,8,53897.82,4,3
10.0.3.51→52.146.179.54,10.0.3.51,52.146.179.54,4,0.0,0.8187,3,366317.75,3,3
10.0.3.51→52.239.190.50,10.0.3.51,52.239.190.50,3,0.0,0.4728,2,8047.67,3,3
10.0.3.51→52.57.181.115,10.0.3.51,52.57.181.115,14,0.0,6.0317,9,109210.57,6,3
10.0.3.52→52.0.254.206,10.0.3.52,52.0.254.206,10,0.0,1.2325,6,207605.8,2,3
10.0.3.52→52.162.2.26,10.0.3.52,52.162.2.26,3,0.0,7.4548,3,73116.0,2,3
192.168.1.132→52.140.174.236,192.168.1.132,52.140.174.236,3,0.0,1.119,3,76986.0,2,3
10.0.1.146→52.81.92.222,10.0.1.146,52.81.92.222,4,0.0,1.8797,4,55347.75,1,3
10.0.1.147→52.154.209.186,10.0.1.147,52.154.209.186,6,0.0,7.4524,4,72275.33,2,3
10.0.1.147→52.208.131.213,10.0.1.147,52.208.131.213,9,0.0,7.1708,4,58716.44,3,3
10.0.1.147→52.31.1.167,10.0.1.147,52.31.1.167,12,0.0,1.4956,9,111503.17,4,3
10.0.3.55→52.57.181.115,10.0.3.55,52.57.181.115,3,0.0,0.3975,2,1192.67,2,3
10.0.3.56→52.164.235.44,10.0.3.56,52.164.235.44,14,0.0,5.978,9,36434.29,5,3
10.0.3.56→52.176.94.211,10.0.3.56,52.176.94.211,3,0.0,0.2144,3,18225.0,3,3
10.0.3.52→52.235.62.247,10.0.3.52,52.235.62.247,9,0.0,5.6404,7,126436.0,3,3
10.0.3.52→52.48.103.109,10.0.3.52,52.48.103.109,3,0.0,2.1015,3,84697.33,3,3
10.0.3.52→52.88.101.137,10.0.3.52,52.88.101.137,10,0.0,3.3246,8,50633.2,8,3
10.0.3.48→52.196.32.13,10.0.3.48,52.196.32.13,3,0.0,1.1935,2,75917.67,3,3
10.0.1.150→52.13.106.232,10.0.1.150,52.13.106.232,8,0.0,1.1493,4,49983.12,1,3
10.0.1.150→52.230.214.105,10.0.1.150,52.230.214.105,8,0.0,4.2768,6,164304.5,5,3
10.0.1.148→52.128.244.174,10.0.1.148,52.128.244.174,10,0.0217,4.2274,5,56411.1,2,3
10.0.1.148→52.158.75.62,10.0.1.148,52.158.75.62,4,0.0,23.8014,3,78697.0,1,3
10.0.1.148→52.30.172.174,10.0.1.148,52.30.172.174,3,0.0,4.6293,2,577112.67,3,3
10.0.1.149→52.121.235.85,10.0.1.149,52.121.235.85,3,0.0,0.2801,2,5766.33,2,3
10.0.3.49→52.252.240.238,10.0.3.49,52.252.240.238,7,0.0,11.0098,3,35192.57,3,3
192.168.1.133→52.190.26.88,192.168.1.133,52.190.26.88,3,0.0,0.2701,3,21918.0,1,3
10.0.3.5→52.210.80.58,10.0.3.5,52.210.80.58,3,0.0,0.3141,1,8841.67,1,3
10.0.3.5→52.240.94.101,10.0.3.5,52.240.94.101,12,0.0,3.0955,8,59498.25,3,3
10.0.3.50→52.108.42.151,10.0.3.50,52.108.42.151,14,0.0,0.7164,7,63683.79,5,3
10.0.3.45→52.190.26.88,10.0.3.45,52.190.26.88,3,0.0,0.3634,2,5034.67,2,3
10.0.3.45→52.36.7.21,10.0.3.45,52.36.7.21,7,0.0,13.0461,3,82821.0,3,3
10.0.3.45→52.88.13.186,10.0.3.45,52.88.13.186,6,0.0,5.9512,4,95618.5,1,3
192.168.1.133→52.192.87.108,192.168.1.133,52.192.87.108,10,0.0,4.2079,8,100786.8,3,3
192.168.1.79→52.134.84.162,192.168.1.79,52.134.84.162,3,0.0,3.2333,1,260710.67,3,3
192.168.1.79→52.140.174.236,192.168.1.79,52.140.174.236,3,0.0,0.3832,2,354697.67,0,3
192.168.1.79→52.97.123.59,192.168.1.79,52.97.123.59,4,0.0,6.372,1,55892.25,1,3
10.0.3.49→52.43.170.188,10.0.3.49,52.43.170.188,3,0.0,0.1112,2,9204.0,1,3
10.0.3.47→52.129.71.22,10.0.3.47,52.129.71.22,5,0.0,0.4029,1,81892.4,0,3
10.0.3.47→52.176.163.85,10.0.3.47,52.176.163.85,9,0.0,3.4277,8,206898.11,3,3
10.0.3.47→52.208.131.213,10.0.3.47,52.208.131.213,10,0.0,17.2665,6,44532.8,2,3
