sax_word,sax_symbol_cv,sax_acf_peak,sax_motif_fraction,sax_passes,n_observations,pair_id,src_ip,dst_ip,sax_prescreen_pass
cbbdaccbcb,0.5375,0.7692,0.6,True,12,10.0.3.167→52.138.139.18,10.0.3.167,52.138.139.18,True
baabbddbbc,0.7731,0.4884,0.5,True,12,192.168.1.51→52.92.5.8,192.168.1.51,52.92.5.8,True
dbbbccbbab,0.6008,0.5082,0.5,True,12,10.0.1.216→52.220.176.136,10.0.1.216,52.220.176.136,True
daabbbbcbd,0.7731,0.2871,0.5,False,12,10.0.1.188→52.235.58.175,10.0.1.188,52.235.58.175,False
aaccbccbcc,0.5714,0.5625,0.5,True,12,192.168.1.217→52.33.200.192,192.168.1.217,52.33.200.192,True
abbcdacccb,0.6547,0.2857,0.5,False,12,192.168.1.214→52.28.159.175,192.168.1.214,52.28.159.175,False
cbbbcdcaad,0.6831,0.7143,0.5,True,12,10.0.1.130→52.92.5.8,10.0.1.130,52.92.5.8,True
abbcdbbcbd,0.6146,0.6471,0.5,True,12,10.0.2.51→52.83.248.181,10.0.2.51,52.83.248.181,True
bccccaacda,0.7284,0.6154,0.5,True,12,192.168.1.128→52.253.119.40,192.168.1.128,52.253.119.40,True
bdcdbbccaa,0.6831,0.3175,0.5,True,12,10.0.1.90→52.98.120.54,10.0.1.90,52.98.120.54,True
dbbbbcdbaa,0.7731,0.5898,0.5,True,12,10.0.1.132→52.158.10.202,10.0.1.132,52.158.10.202,True
ddbabccbba,0.7284,0.6703,0.5,True,12,10.0.1.193→52.118.29.124,10.0.1.193,52.118.29.124,True
dcbccbaabb,0.6923,0.4952,0.5,True,12,10.0.2.148→52.33.200.192,10.0.2.148,52.33.200.192,True
baabcbbddc,0.7284,0.6026,0.5,True,12,192.168.1.205→52.94.10.111,192.168.1.205,52.94.10.111,True
bbbbbdddbb,0.5728,0.5918,0.6,True,12,10.0.1.193→52.241.123.10,10.0.1.193,52.241.123.10,True
cacdcababd,0.7954,0.4153,0.5,True,12,192.168.1.101→52.96.212.92,192.168.1.101,52.96.212.92,True
bbcdbbdcbb,0.5,0.8438,0.6,True,12,192.168.1.201→52.129.71.22,192.168.1.201,52.129.71.22,True
dbdbbbbbcb,0.5375,0.4808,0.5,True,12,10.0.1.52→52.7.235.177,10.0.1.52,52.7.235.177,True
bdabcdbbad,0.7454,0.6,0.5,True,12,192.168.1.2→52.167.244.25,192.168.1.2,52.167.244.25,True
bdcbaabbdb,0.7731,0.6605,0.5,True,12,10.0.3.240→52.225.14.219,10.0.3.240,52.225.14.219,True
dbbccbcbab,0.5714,0.5625,0.5,True,12,192.168.1.198→52.81.92.222,192.168.1.198,52.81.92.222,True
dbaabbbcbd,0.7731,0.2871,0.5,False,12,192.168.1.198→52.185.82.221,192.168.1.198,52.185.82.221,False
bcbdbdcabb,0.6146,0.3922,0.5,True,12,192.168.1.195→52.30.169.56,192.168.1.195,52.30.169.56,True
dccbcbbbab,0.5714,0.3672,0.5,True,12,10.0.2.18→52.140.245.52,10.0.2.18,52.140.245.52,True
abbddbacbc,0.7284,0.6429,0.5,True,12,10.0.1.138→52.44.85.247,10.0.1.138,52.44.85.247,True
babdddbaac,0.8571,0.881,0.5,True,12,192.168.1.46→52.0.241.24,192.168.1.46,52.0.241.24,True
cbbcbccadb,0.5375,0.7265,0.5,True,12,10.0.1.51→52.239.190.50,10.0.1.51,52.239.190.50,True
cbdbcdcaac,0.6374,0.3269,0.5,True,12,10.0.1.95→52.146.84.103,10.0.1.95,52.146.84.103,True
cbdccdbaca,0.6374,0.6795,0.5,True,12,10.0.1.82→52.73.224.227,10.0.1.82,52.73.224.227,True
bbbcaaadcd,0.8462,0.6694,0.5,True,12,10.0.1.95→52.195.208.14,10.0.1.95,52.195.208.14,True
baabcdddaa,0.976,0.8551,0.5,True,12,192.168.1.186→52.74.84.106,192.168.1.186,52.74.84.106,True
bbbbccbdca,0.5714,0.5625,0.5,True,12,192.168.1.186→52.177.52.176,192.168.1.186,52.177.52.176,True
bbbbbcddbb,0.5375,0.5556,0.6,True,12,192.168.1.185→52.216.227.179,192.168.1.185,52.216.227.179,True
dbabbcdcaa,0.8462,0.6104,0.5,True,12,10.0.2.26→52.241.123.10,10.0.2.26,52.241.123.10,True
bdbdbbcbab,0.6547,0.2328,0.5,False,12,10.0.1.189→52.244.114.127,10.0.1.189,52.244.114.127,False
abccdccbbb,0.5375,0.8974,0.5,True,12,10.0.3.95→52.196.32.13,10.0.3.95,52.196.32.13,True
bbcbaddacb,0.7284,0.5433,0.5,True,12,192.168.1.179→52.192.87.108,192.168.1.179,52.192.87.108,True
abbbbbddcb,0.6547,0.5079,0.5,True,12,192.168.1.41→52.163.173.65,192.168.1.41,52.163.173.65,True
cbcbbbcdba,0.5714,0.5703,0.5,True,12,10.0.3.94→52.88.101.137,10.0.3.94,52.88.101.137,True
cacaaccbbd,0.7731,0.4851,0.5,True,12,10.0.1.69→52.124.197.123,10.0.1.69,52.124.197.123,True
cdbbbbccab,0.5714,0.4141,0.5,True,12,10.0.3.91→52.94.10.111,10.0.3.91,52.94.10.111,True
bbdacbbbda,0.7731,0.692,0.8,True,12,192.168.1.164→52.88.101.137,192.168.1.164,52.88.101.137,True
accbbccdbb,0.5375,0.3846,0.5,True,12,10.0.2.200→52.186.186.152,10.0.2.200,52.186.186.152,True
dbddbbbcaa,0.7454,0.2571,0.5,False,12,10.0.3.90→52.143.146.240,10.0.3.90,52.143.146.240,False
cbbcaabbdc,0.6923,0.7737,0.5,True,12,10.0.2.26→52.87.62.4,10.0.2.26,52.87.62.4,True
ddcaacbcab,0.7954,0.5853,0.5,True,12,192.168.1.38→52.1.72.72,192.168.1.38,52.1.72.72,True
bbdcbbbbdb,0.5375,0.3846,0.6,True,12,10.0.3.114→52.96.212.92,10.0.3.114,52.96.212.92,True
cacdccabcb,0.6146,0.6471,0.5,True,12,192.168.1.163→52.235.58.175,192.168.1.163,52.235.58.175,True
bddbcbacda,0.696,0.4556,0.5,True,12,192.168.1.121→52.164.235.44,192.168.1.121,52.164.235.44,True
bdbccbbbda,0.6146,0.5556,0.5,True,12,10.0.1.209→52.59.192.87,10.0.1.209,52.59.192.87,True
cdabbabacd,0.8462,0.5592,0.5,True,12,10.0.2.91→52.3.1.64,10.0.2.91,52.3.1.64,True
cddbbbbaab,0.7731,0.6942,0.5,True,12,192.168.1.158→52.156.105.203,192.168.1.158,52.156.105.203,True
bdcbbbbbba,0.6236,0.2698,0.5,False,12,10.0.1.144→52.7.235.177,10.0.1.144,52.7.235.177,False
bdabbabcbc,0.7265,0.6491,0.5,True,12,192.168.1.154→52.94.10.111,192.168.1.154,52.94.10.111,True
bccbbddbab,0.6146,0.7353,0.5,True,12,10.0.1.99→52.176.94.211,10.0.1.99,52.176.94.211,True
dbccacccbb,0.5,0.375,0.5,True,12,10.0.2.132→52.18.241.144,10.0.2.132,52.18.241.144,True
bbcbbbbbdc,0.4738,0.3636,0.6,True,12,10.0.1.118→52.88.13.186,10.0.1.118,52.88.13.186,True
dcabbacadc,0.7954,0.4355,0.5,True,12,192.168.1.30→52.159.90.10,192.168.1.30,52.159.90.10,True
bbbcbcbadb,0.6008,0.5446,0.5,True,12,10.0.3.177→52.192.87.108,10.0.3.177,52.192.87.108,True
ddbbcbaaca,0.8462,0.5702,0.5,True,12,10.0.2.180→52.200.13.94,10.0.2.180,52.200.13.94,True
bbcdccbbbb,0.4472,0.7407,0.6,True,12,10.0.1.147→52.31.1.167,10.0.1.147,52.31.1.167,True
dbbabdcbbb,0.6547,0.7619,0.5,True,12,192.168.1.15→52.76.232.41,192.168.1.15,52.76.232.41,True
bbdaccabbc,0.6923,0.5062,0.5,True,12,10.0.3.77→52.134.84.162,10.0.3.77,52.134.84.162,True
daabcdcaab,0.9718,0.7269,0.5,True,12,192.168.1.29→52.224.115.122,192.168.1.29,52.224.115.122,True
abcddcadba,0.8028,0.3103,0.5,True,12,10.0.3.119→52.140.174.236,10.0.3.119,52.140.174.236,True
bccdbcbab,0.5756,0.5179,0.4444,True,11,10.0.3.216→52.5.206.13,10.0.3.216,52.5.206.13,True
bddbaacbb,0.7906,0.55,0.4444,True,11,192.168.1.234→52.3.1.64,192.168.1.234,52.3.1.64,True
bdcbbbbbb,0.5,0.25,0.4444,True,11,10.0.2.225→52.252.240.238,10.0.2.225,52.252.240.238,True
cdbbbbbbb,0.5,0.3438,0.4444,True,11,10.0.3.170→52.96.85.229,10.0.3.170,52.96.85.229,True
bbbbddabd,0.6851,0.7904,0.4444,True,11,10.0.1.83→52.59.192.87,10.0.1.83,52.59.192.87,True
abddacccb,0.6851,0.7609,0.4444,True,11,192.168.1.4→52.30.172.174,192.168.1.4,52.30.172.174,True
bcacdaccc,0.6145,0.5405,0.4444,True,11,192.168.1.39→52.174.33.8,192.168.1.39,52.174.33.8,True
baabddcac,0.866,0.7083,0.4444,True,11,10.0.2.212→52.233.49.105,10.0.2.212,52.233.49.105,True
ccaaddbaa,1.0041,0.8103,0.4444,True,11,10.0.3.249→52.201.72.99,10.0.3.249,52.201.72.99,True
bbbbbbbbd,0.5143,0.1,0.8889,True,11,192.168.1.157→52.57.181.115,192.168.1.157,52.57.181.115,True
abcccadcb,0.6617,0.3398,0.4444,True,11,10.0.2.24→52.53.67.60,10.0.2.24,52.53.67.60,True
bbabcddcb,0.6145,0.8297,0.4444,True,11,192.168.1.39→52.153.75.156,192.168.1.39,52.153.75.156,True
cbbbbbadd,0.6617,0.305,0.4444,True,11,192.168.1.18→52.140.174.236,192.168.1.18,52.140.174.236,True
adcbcdbad,0.6928,0.5952,0.4444,True,11,10.0.2.103→52.21.247.25,10.0.2.103,52.21.247.25,True
bbcdbbbbb,0.5,0.3929,0.6667,True,11,10.0.3.2→52.93.78.128,10.0.3.2,52.93.78.128,True
bbddabbac,0.7906,0.56,0.4444,True,11,10.0.3.221→52.95.236.200,10.0.3.221,52.95.236.200,True
dbbcaabbd,0.7906,0.74,0.4444,True,11,10.0.1.70→52.220.160.138,10.0.1.70,52.220.160.138,True
bbbcbbdcc,0.4403,0.1842,0.4444,True,11,192.168.1.111→52.30.169.56,192.168.1.111,52.30.169.56,True
dbcbbbabb,0.6428,0.44,0.4444,True,11,10.0.1.126→52.169.198.16,10.0.1.126,52.169.198.16,True
dabbccdcb,0.5657,0.5,0.4444,True,11,10.0.1.45→52.62.161.110,10.0.1.45,52.62.161.110,True
bbbbbbdcb,0.5,0.2857,0.6667,True,11,10.0.2.193→52.74.84.106,10.0.2.193,52.74.84.106,True
bcbccdcaa,0.6617,0.6149,0.4444,True,11,10.0.1.50→52.201.72.99,10.0.1.50,52.201.72.99,True
cbbabcbbd,0.6124,0.2619,0.6667,False,11,192.168.1.144→52.77.82.17,192.168.1.144,52.77.82.17,False
aacccccdb,0.6145,0.3226,0.4444,True,11,10.0.1.76→52.43.87.64,10.0.1.76,52.43.87.64,True
aacdbbbcc,0.7071,0.6786,0.4444,True,11,10.0.1.19→52.192.87.108,10.0.1.19,52.192.87.108,True
bcdbbbdba,0.6617,0.7027,0.4444,True,11,192.168.1.230→52.139.72.252,192.168.1.230,52.139.72.252,True
bcbbbbdcb,0.4742,0.391,0.4444,True,11,10.0.2.250→52.195.208.14,10.0.2.250,52.195.208.14,True
abbbddcbb,0.6617,0.8054,0.4444,True,11,192.168.1.29→52.93.117.242,192.168.1.29,52.93.117.242,True
cbaaadccc,0.7906,0.74,0.4444,True,11,192.168.1.120→52.177.52.176,192.168.1.120,52.177.52.176,True
dbccbbbca,0.5756,0.2768,0.4444,True,11,10.0.1.42→52.233.3.152,10.0.1.42,52.233.3.152,True
bdbabbbdc,0.6617,0.6108,0.4444,True,11,10.0.3.239→52.53.67.60,10.0.3.239,52.53.67.60,True
abdbbadbc,0.7906,0.64,0.4444,True,11,10.0.1.127→52.182.151.72,10.0.1.127,52.182.151.72,True
cbbbbbbbd,0.5,0.2,0.4444,True,11,10.0.1.10→52.225.14.219,10.0.1.10,52.225.14.219,True
bbcdbbdba,0.6617,0.722,0.4444,True,11,10.0.2.43→52.107.81.230,10.0.2.43,52.107.81.230,True
dbababdbc,0.7906,0.92,0.4444,True,11,10.0.2.20→52.140.174.236,10.0.2.20,52.140.174.236,True
bdcaadbbc,0.7378,0.7345,0.4444,True,11,192.168.1.12→52.159.83.2,192.168.1.12,52.159.83.2,True
abbcdccbd,0.5657,0.375,0.4444,True,11,10.0.1.45→52.182.151.72,10.0.1.45,52.182.151.72,True
dbbcbccbb,0.4403,0.5263,0.4444,True,11,192.168.1.223→52.156.105.203,192.168.1.223,52.156.105.203,True
bdabbcbbc,0.6124,0.5208,0.4444,True,11,10.0.1.239→52.19.247.51,10.0.1.239,52.19.247.51,True
bcddbbbba,0.6617,0.4899,0.4444,True,11,192.168.1.86→52.71.2.187,192.168.1.86,52.71.2.187,True
dbcbabdbc,0.6145,0.3676,0.6667,True,11,10.0.3.125→52.117.191.81,10.0.3.125,52.117.191.81,True
cccdbbabb,0.5756,0.5179,0.4444,True,11,10.0.2.197→52.75.141.226,10.0.2.197,52.75.141.226,True
dabcbabcb,0.7497,0.5273,0.4444,True,11,192.168.1.156→52.216.254.66,192.168.1.156,52.216.254.66,True
acdbbccbb,0.5756,0.8622,0.4444,True,11,192.168.1.79→52.57.181.115,192.168.1.79,52.57.181.115,True
ccdbaaacb,0.8431,0.7488,0.4444,True,11,10.0.1.13→52.159.83.2,10.0.1.13,52.159.83.2,True
bcbbbbdcb,0.4742,0.391,0.4444,True,11,10.0.2.241→52.88.101.137,10.0.2.241,52.88.101.137,True
dabccbacb,0.7071,0.5,0.4444,True,11,10.0.1.187→52.125.177.168,10.0.1.187,52.125.177.168,True
abccdcbba,0.7071,1.15,0.4444,True,11,192.168.1.77→52.163.245.96,192.168.1.77,52.163.245.96,True
bbddcbabb,0.6617,0.7162,0.4444,True,11,10.0.2.190→52.250.188.94,10.0.2.190,52.250.188.94,True
bbbbbbbcd,0.5,0.4375,0.6667,True,11,10.0.2.50→52.32.245.196,10.0.2.50,52.32.245.196,True
bdbbcbaca,0.7497,0.5221,0.4444,True,11,10.0.2.35→52.21.247.25,10.0.2.35,52.21.247.25,True
bbcdbbbbb,0.5,0.3929,0.6667,True,11,192.168.1.75→52.71.3.212,192.168.1.75,52.71.3.212,True
bdabcbcbb,0.6124,0.5833,0.4444,True,11,10.0.3.201→52.77.82.17,10.0.3.201,52.77.82.17,True
cbbbadcad,0.7378,0.5891,0.4444,True,11,10.0.1.13→52.177.52.176,10.0.1.13,52.177.52.176,True
bbabbcddb,0.6617,0.6108,0.4444,True,11,10.0.2.214→52.143.146.240,10.0.2.214,52.143.146.240,True
bbddbaadb,0.8068,0.6182,0.4444,True,11,192.168.1.252→52.94.10.111,192.168.1.252,52.94.10.111,True
bdbbcdbba,0.6617,0.3865,0.4444,True,11,10.0.2.171→52.91.195.142,10.0.2.171,52.91.195.142,True
bdbbbcdba,0.6617,0.583,0.4444,True,11,192.168.1.73→52.185.82.221,192.168.1.73,52.185.82.221,True
cbdabbaad,0.9271,0.2752,0.4444,False,11,10.0.3.65→52.45.97.168,10.0.3.65,52.45.97.168,False
bbbbbddcb,0.5345,0.5268,0.4444,True,11,192.168.1.178→52.155.94.39,192.168.1.178,52.155.94.39,True
bdbbbabad,0.8431,0.414,0.4444,True,11,192.168.1.66→52.129.71.22,192.168.1.66,52.129.71.22,True
bbccdbbba,0.6124,0.9333,0.4444,True,11,10.0.1.56→52.74.193.127,10.0.1.56,52.74.193.127,True
bbbbbbbdd,0.5756,0.5268,0.6667,True,11,10.0.3.69→52.67.61.32,10.0.3.69,52.67.61.32,True
abbccddca,0.6851,0.4913,0.4444,True,11,192.168.1.251→52.227.82.31,192.168.1.251,52.227.82.31,True
bccaabbdc,0.7071,0.7,0.4444,True,11,192.168.1.185→52.164.235.44,192.168.1.185,52.164.235.44,True
bccabdcba,0.7071,0.8393,0.4444,True,11,10.0.2.188→52.220.176.136,10.0.2.188,52.220.176.136,True
dcabdcbbc,0.5657,1.0,0.4444,True,11,192.168.1.59→52.210.80.58,192.168.1.59,52.210.80.58,True
cbbcbdcca,0.5345,0.625,0.4444,True,11,192.168.1.250→52.224.115.122,192.168.1.250,52.224.115.122,True
bbdbbacdc,0.6145,0.6149,0.4444,True,11,10.0.1.110→52.252.240.238,10.0.1.110,52.252.240.238,True
aaccddcba,0.8068,0.9836,0.4444,True,11,192.168.1.57→52.13.106.232,192.168.1.57,52.13.106.232,True
dbbbbbbdb,0.5756,0.2286,0.4444,True,11,10.0.1.110→52.30.193.176,10.0.1.110,52.30.193.176,True
dbbbddbba,0.6851,0.7554,0.6667,True,11,10.0.1.202→52.57.86.157,10.0.1.202,52.57.86.157,True
ddbcbabbb,0.6617,0.6108,0.4444,True,11,10.0.3.182→52.185.69.232,10.0.3.182,52.185.69.232,True
bcdaaaccc,0.7906,0.8,0.4444,True,11,192.168.1.244→52.57.189.101,192.168.1.244,52.57.189.101,True
aabdcbcdb,0.7378,0.3991,0.4444,True,11,10.0.2.25→52.38.211.174,10.0.2.25,52.38.211.174,True
acddaccba,0.8068,0.6855,0.4444,True,11,10.0.1.80→52.74.193.127,10.0.1.80,52.74.193.127,True
bddcbaabb,0.7906,0.8,0.4444,True,11,10.0.3.104→52.121.235.85,10.0.3.104,52.121.235.85,True
bdbbbacba,0.7874,0.5355,0.4444,True,11,10.0.3.190→52.83.248.181,10.0.3.190,52.83.248.181,True
bdaccbcbb,0.5756,0.7188,0.4444,True,11,10.0.2.10→52.64.251.121,10.0.2.10,52.64.251.121,True
bbbbbbdcb,0.5,0.2857,0.6667,True,11,192.168.1.241→52.154.51.29,192.168.1.241,52.154.51.29,True
dcddcbaaa,0.8081,0.749,0.4444,True,11,10.0.3.105→52.43.33.26,10.0.3.105,52.43.33.26,True
bddaaccab,0.866,0.8452,0.4444,True,11,10.0.2.10→52.68.177.170,10.0.2.10,52.68.177.170,True
ddbbbbbac,0.6617,0.3226,0.4444,True,11,192.168.1.5→52.140.245.52,192.168.1.5,52.140.245.52,True
bbdbbaccc,0.5756,0.7589,0.4444,True,11,192.168.1.239→52.30.193.176,192.168.1.239,52.30.193.176,True
cddcaaccb,0.6325,0.55,0.4444,True,11,192.168.1.48→52.67.61.32,192.168.1.48,52.67.61.32,True
dcdaccaab,0.8068,0.1127,0.4444,False,11,10.0.1.154→52.73.192.243,10.0.1.154,52.73.192.243,False
abcbbbdbb,0.6428,0.584,0.4444,True,11,10.0.3.244→52.136.236.42,10.0.3.244,52.136.236.42,True
abbbcdbad,0.7906,0.4143,0.4444,True,11,10.0.2.170→52.73.224.227,10.0.2.170,52.73.224.227,True
bacdcdbba,0.7378,0.7457,0.4444,True,11,10.0.1.81→52.81.56.180,10.0.1.81,52.81.56.180,True
bdbbabdda,0.8068,0.5091,0.4444,True,11,192.168.1.127→52.133.65.155,192.168.1.127,52.133.65.155,True
abbbcddbb,0.6617,0.4899,0.4444,True,11,10.0.3.243→52.93.117.242,10.0.3.243,52.93.117.242,True
dabccabbd,0.7378,0.663,0.4444,True,11,192.168.1.126→52.83.248.181,192.168.1.126,52.83.248.181,True
dbcababcd,0.7378,0.6902,0.4444,True,11,10.0.1.82→52.169.198.16,10.0.1.82,52.169.198.16,True
aabddbaad,1.0757,0.8714,0.4444,True,11,192.168.1.125→52.92.5.8,192.168.1.125,52.92.5.8,True
baaacddcc,0.8068,0.7795,0.4444,True,11,192.168.1.44→52.221.39.114,192.168.1.44,52.221.39.114,True
dacdbbabc,0.7378,0.3152,0.4444,True,11,10.0.1.114→52.210.193.207,10.0.1.114,52.210.193.207,True
dbbdcbbab,0.6617,0.2703,0.4444,False,11,10.0.2.227→52.82.73.198,10.0.2.227,52.82.73.198,False
cabbcbbad,0.7497,0.6147,0.4444,True,11,192.168.1.125→52.75.67.202,192.168.1.125,52.75.67.202,True
abdccbaad,0.866,0.5,0.4444,True,11,10.0.3.19→52.220.160.138,10.0.3.19,52.220.160.138,True
cadabdcca,0.8068,0.458,0.4444,True,11,10.0.3.181→52.87.90.12,10.0.3.181,52.87.90.12,True
bdbbbbcca,0.6124,0.3333,0.4444,True,11,10.0.3.130→52.91.195.142,10.0.3.130,52.91.195.142,True
dcbbbbbbb,0.5,0.4375,0.4444,True,11,10.0.2.39→52.228.185.53,10.0.2.39,52.228.185.53,True
bcbbacbbd,0.6124,0.3333,0.4444,True,11,10.0.3.98→52.67.46.173,10.0.3.98,52.67.46.173,True
dcaddbbab,0.7491,0.4506,0.4444,True,11,192.168.1.153→52.13.106.232,192.168.1.153,52.13.106.232,True
cbdbbbbcb,0.4742,0.4079,0.4444,True,11,10.0.2.80→52.81.92.222,10.0.2.80,52.81.92.222,True
bbccbdcab,0.5756,0.5408,0.4444,True,11,10.0.1.160→52.190.26.88,10.0.1.160,52.190.26.88,True
bbbbddbdb,0.5657,0.7,0.4444,True,11,10.0.2.49→52.201.81.222,10.0.2.49,52.201.81.222,True
bcbbbcbbd,0.4742,0.3421,0.8889,True,11,10.0.3.58→52.32.158.89,10.0.3.58,52.32.158.89,True
cdcabbabd,0.7378,0.3711,0.4444,True,11,10.0.2.105→52.201.81.222,10.0.2.105,52.201.81.222,True
bbbcbcbdb,0.4742,0.5263,0.4444,True,11,192.168.1.17→52.71.3.212,192.168.1.17,52.71.3.212,True
babccbbdb,0.6124,0.4048,0.4444,True,11,10.0.1.33→52.32.188.192,10.0.1.33,52.32.188.192,True
bdbbabbbd,0.7071,0.475,0.4444,True,11,10.0.1.162→52.216.227.179,10.0.1.162,52.216.227.179,True
aabbcdbdb,0.7906,0.68,0.4444,True,11,10.0.2.220→52.186.186.152,10.0.2.220,52.186.186.152,True
acbcbdccb,0.5345,0.625,0.4444,True,11,10.0.1.33→52.174.33.8,10.0.1.33,52.174.33.8,True
dbaccbaad,0.866,0.6667,0.4444,True,11,10.0.2.6→52.76.232.41,10.0.2.6,52.76.232.41,True
dbbbabadc,0.7906,0.56,0.4444,True,11,10.0.3.57→52.154.209.186,10.0.3.57,52.154.209.186,True
bdcabcacb,0.7071,0.3571,0.4444,True,11,10.0.3.92→52.77.82.17,10.0.3.92,52.77.82.17,True
bbbcdcacb,0.5756,0.3571,0.4444,True,11,10.0.2.165→52.0.254.206,10.0.2.165,52.0.254.206,True
dbbbbcbbb,0.5,0.25,0.4444,True,11,10.0.2.132→52.96.85.229,10.0.2.132,52.96.85.229,True
acdcdcbab,0.6851,0.7652,0.4444,True,11,192.168.1.198→52.43.170.188,192.168.1.198,52.43.170.188,True
bcdbbbcbb,0.4742,0.5263,0.4444,True,11,10.0.2.214→52.192.221.104,10.0.2.214,52.192.221.104,True
cbdbbbbab,0.6428,0.3371,0.4444,True,11,10.0.3.219→52.28.159.175,10.0.3.219,52.28.159.175,True
dcbbbbbbb,0.5,0.4375,0.4444,True,11,10.0.3.54→52.229.178.142,10.0.3.54,52.229.178.142,True
abdcddbba,0.7491,0.9345,0.4444,True,11,192.168.1.2→52.164.235.44,192.168.1.2,52.164.235.44,True
bcdbbdcba,0.6145,0.6873,0.4444,True,11,10.0.1.93→52.133.65.155,10.0.1.93,52.133.65.155,True
daddbbaac,0.8703,0.6062,0.4444,True,11,10.0.3.219→52.139.72.252,10.0.3.219,52.139.72.252,True
bbdbbaadc,0.7906,0.45,0.4444,True,11,10.0.3.10→52.44.85.247,10.0.3.10,52.44.85.247,True
dbabccbbb,0.6124,0.7619,0.4444,True,11,192.168.1.20→52.240.94.101,192.168.1.20,52.240.94.101,True
bbcbbbdcb,0.4742,0.5263,0.4444,True,11,10.0.3.80→52.88.101.137,10.0.3.80,52.88.101.137,True
bbbdccbad,0.6145,0.3919,0.4444,True,11,10.0.2.76→52.143.146.240,10.0.2.76,52.143.146.240,True
cbacddabc,0.6851,0.7904,0.4444,True,11,10.0.3.80→52.241.123.10,10.0.3.80,52.241.123.10,True
abcaacdbc,0.8431,0.4767,0.4444,True,11,10.0.3.14→52.174.33.8,10.0.3.14,52.174.33.8,True
bbbcbbbbd,0.5,0.25,0.6667,True,11,10.0.3.14→52.221.39.114,10.0.3.14,52.221.39.114,True
bdcababdb,0.7906,0.8,0.4444,True,11,192.168.1.200→52.253.119.40,192.168.1.200,52.253.119.40,True
bdbdcbacb,0.6145,0.2905,0.4444,False,11,10.0.2.126→52.165.62.22,10.0.2.126,52.165.62.22,False
babbddbca,0.7906,0.92,0.4444,True,11,10.0.3.109→52.73.224.227,10.0.3.109,52.73.224.227,True
abcccbbbd,0.5756,0.5982,0.4444,True,11,10.0.3.113→52.143.146.240,10.0.3.113,52.143.146.240,True
babdcaddb,0.7491,0.7195,0.4444,True,11,10.0.3.141→52.45.97.168,10.0.3.141,52.45.97.168,True
bbcabbadd,0.7906,0.62,0.4444,True,11,10.0.2.127→52.157.153.194,10.0.2.127,52.157.153.194,True
bccbaadad,0.866,0.4167,0.4444,True,11,10.0.3.10→52.96.212.92,10.0.3.10,52.96.212.92,True
bbbbbcdcb,0.4742,0.5395,0.4444,True,11,10.0.3.91→52.57.181.115,10.0.3.91,52.57.181.115,True
bddbbbbbc,0.5345,0.3571,0.4444,True,11,10.0.1.133→52.123.99.233,10.0.1.133,52.123.99.233,True
baccbcbbc,0.5,0.65,0.4444,True,11,10.0.3.145→52.96.212.92,10.0.3.145,52.96.212.92,True
bcccdcaba,0.6617,0.8054,0.4444,True,11,10.0.1.170→52.48.103.109,10.0.1.170,52.48.103.109,True
bbbbabbdd,0.7071,0.5,0.6667,True,11,10.0.1.170→52.57.189.101,10.0.1.170,52.57.189.101,True
abaaddcda,1.0,0.9125,0.4444,True,11,10.0.1.171→52.148.111.138,10.0.1.171,52.148.111.138,True
bccdbaacc,0.6617,0.9189,0.4444,True,11,10.0.3.34→52.75.141.226,10.0.3.34,52.75.141.226,True
bbbbbdcad,0.6617,0.4595,0.4444,True,11,10.0.3.148→52.96.85.229,10.0.3.148,52.96.85.229,True
aaaabdcdd,1.0,0.7188,0.4444,True,11,10.0.2.208→52.159.90.10,10.0.2.208,52.159.90.10,True
aabccbcdc,0.6617,0.5507,0.4444,True,11,10.0.2.110→52.30.172.174,10.0.2.110,52.30.172.174,True
bdbbdbabb,0.7071,0.5625,0.6667,True,11,10.0.3.108→52.94.90.56,10.0.3.108,52.94.90.56,True
dbccaacbd,0.6851,0.6478,0.4444,True,11,10.0.1.251→52.147.198.242,10.0.1.251,52.147.198.242,True
daccbbbbd,0.6145,0.3919,0.4444,True,11,10.0.3.8→52.229.178.142,10.0.3.8,52.229.178.142,True
abcbdccab,0.7071,0.475,0.4444,True,11,10.0.1.64→52.34.104.238,10.0.1.64,52.34.104.238,True
bcbbbbdcb,0.4742,0.391,0.4444,True,11,10.0.2.241→52.74.84.106,10.0.2.241,52.74.84.106,True
acddbabcd,0.6928,1.0,0.4444,True,11,10.0.2.30→52.107.17.86,10.0.2.30,52.107.17.86,True
caacddcba,0.8068,0.8364,0.4444,True,11,192.168.1.175→52.73.192.243,192.168.1.175,52.73.192.243,True
abcdbbcda,0.7378,0.7413,0.4444,True,11,10.0.3.155→52.201.81.222,10.0.3.155,52.201.81.222,True
ccbddbbbb,0.4899,0.3333,0.4444,True,11,10.0.2.30→52.121.235.85,10.0.2.30,52.121.235.85,True
acaacdccb,0.7906,0.32,0.4444,True,11,10.0.2.187→52.34.104.238,10.0.2.187,52.34.104.238,True
daccccbca,0.6145,0.4831,0.4444,True,11,10.0.3.155→52.81.60.195,10.0.3.155,52.81.60.195,True
cdcbbbbba,0.6124,0.5417,0.4444,True,11,10.0.1.174→52.96.212.92,10.0.1.174,52.96.212.92,True
dbcabbdbd,0.6325,0.7,0.4444,True,11,10.0.1.97→52.43.87.64,10.0.1.97,52.43.87.64,True
